Employee_ID,Age,Gender,Job_Role,Monthly_Income,Job_Satisfaction,Work_Life_Balance,Distance_From_Home_KM,Num_Projects,Avg_Monthly_Hours,Years_at_Company,Years_Since_Last_Promotion,Training_Times_Last_Year,Education_Level,Attrition_Risk_Level
EMP-04766,54,Male,Manager,12226,4,4,17.5,7,161.2,1,0,5,1,0
EMP-04767,42,Female,Software Engineer,9597,2,3,13.6,7,186.9,1,1,1,1,0
EMP-04768,42,Female,Manager,9996,1,2,4.8,3,190.8,22,12,5,5,2
EMP-04769,33,Male,Data Scientist,9763,4,2,5.7,3,169.1,2,1,6,3,0
EMP-04770,31,Male,Software Engineer,6504,3,3,3.4,6,199.2,10,8,5,2,2
EMP-04771,31,Female,Sales Executive,4936,3,2,3.2,5,167.3,7,4,3,1,1
EMP-04772,32,Female,Sales Executive,9251,2,3,49.5,5,161.1,0,0,6,2,1
EMP-04773,22,Female,Sales Executive,3797,4,2,8.8,3,181.8,1,1,2,5,0
EMP-04774,33,Female,Analyst,6305,4,3,4.9,4,120.0,5,4,3,3,0
EMP-04775,38,Male,Manager,9227,3,4,2.6,2,138.1,12,5,5,4,0
EMP-04776,32,Female,Software Engineer,8266,4,2,5.2,8,180.6,6,1,0,3,0
EMP-04777,35,Female,Sales Executive,10667,4,3,16.1,4,173.9,2,2,1,3,0
EMP-04778,37,Male,Data Scientist,8685,2,4,6.2,5,203.5,12,1,5,2,0
EMP-04779,40,Male,Software Engineer,6864,2,4,13.1,4,167.4,0,0,3,3,0
EMP-04780,32,Female,Data Scientist,9793,3,3,8.4,7,178.0,2,2,4,3,0
EMP-04781,20,Male,Manager,7587,3,4,14.6,4,206.6,0,0,6,5,0
EMP-04782,20,Female,Manager,5243,2,3,8.2,6,191.0,0,0,0,4,1
EMP-04783,33,Female,Data Scientist,7888,4,3,8.9,8,205.3,7,0,1,4,0
EMP-04784,37,Male,Sales Executive,9125,3,2,7.4,3,149.5,13,10,5,3,2
EMP-04785,36,Male,HR Specialist,8693,3,3,11.1,8,173.7,8,8,5,2,1
EMP-04786,46,Male,Manager,7831,3,2,1.0,3,137.5,9,2,1,4,0
EMP-04787,28,Male,Software Engineer,5526,3,2,8.0,2,148.2,4,4,1,2,1
EMP-04788,38,Female,Analyst,8259,2,3,11.3,5,162.6,2,1,2,4,0
EMP-04789,41,Male,Software Engineer,11157,1,4,17.3,5,210.5,16,9,5,3,2
EMP-04790,30,Male,Software Engineer,6285,3,2,4.8,3,163.1,3,3,6,3,1
EMP-04791,34,Female,Software Engineer,10908,3,4,11.4,5,152.0,12,9,6,5,1
EMP-04792,38,Male,Software Engineer,11173,3,2,4.4,3,154.0,9,5,6,3,1
EMP-04793,45,Female,HR Specialist,10022,2,2,4.4,7,156.9,2,1,2,3,0
EMP-04794,37,Male,Data Scientist,10931,3,4,4.8,5,220.8,5,4,6,3,1
EMP-04795,26,Male,Sales Executive,8710,4,3,22.9,5,200.6,3,1,2,4,0
EMP-04796,42,Male,HR Specialist,7274,3,3,10.0,2,214.3,12,11,5,1,2
EMP-04797,36,Male,Manager,10826,1,3,11.2,2,162.0,1,1,2,3,1
EMP-04798,38,Male,Manager,8015,3,4,16.1,8,203.9,0,0,4,4,0
EMP-04799,42,Female,Sales Executive,11266,4,1,25.5,5,174.1,3,2,4,3,1
EMP-04800,50,Male,Manager,11370,3,3,2.6,8,120.0,5,5,6,3,0
EMP-04801,27,Female,Analyst,5349,2,3,12.8,8,150.5,4,0,6,3,0
EMP-04802,42,Male,Data Scientist,10698,3,3,14.5,4,163.3,5,4,2,4,0
EMP-04803,33,Female,Analyst,6887,3,4,4.6,7,171.8,11,3,3,3,0
EMP-04804,38,Female,Data Scientist,7979,4,2,7.5,8,180.2,6,1,4,3,0
EMP-04805,38,Male,Software Engineer,7989,4,3,4.4,5,164.6,9,2,4,2,0
EMP-04806,26,Female,HR Specialist,8574,3,3,2.5,5,197.8,0,0,3,5,0
EMP-04807,28,Male,Software Engineer,8054,3,2,6.6,2,179.4,3,3,4,1,1
EMP-04808,44,Female,Manager,8387,3,2,8.1,7,182.4,10,9,0,3,2
EMP-04809,34,Female,Analyst,8201,3,1,9.2,4,191.0,11,11,5,3,2
EMP-04810,33,Female,Data Scientist,8179,4,4,15.7,6,184.2,10,7,3,5,1
EMP-04811,27,Female,Analyst,9625,2,1,12.0,5,156.4,5,5,6,3,2
EMP-04812,20,Male,Manager,4375,3,3,5.5,8,161.8,0,0,2,3,0
EMP-04813,31,Male,Analyst,8756,2,2,2.5,6,174.9,0,0,4,5,0
EMP-04814,48,Male,Manager,10353,3,1,10.5,4,161.9,9,8,6,3,2
EMP-04815,37,Female,Manager,9296,3,2,13.9,5,208.1,4,2,6,3,1
EMP-04816,32,Female,HR Specialist,5728,3,2,9.1,4,185.8,1,0,2,3,0
EMP-04817,45,Male,Manager,10135,4,1,15.7,8,158.2,13,6,4,1,1
EMP-04818,42,Male,Analyst,11349,3,3,17.6,6,167.1,12,11,5,3,2
EMP-04819,28,Female,Software Engineer,4586,3,4,7.6,4,155.1,1,0,2,5,0
EMP-04820,43,Female,Data Scientist,8651,2,2,17.2,8,187.6,22,8,0,2,2
EMP-04821,43,Male,Software Engineer,6854,3,2,7.0,3,150.4,18,7,1,1,1
EMP-04822,20,Male,Sales Executive,3615,3,4,5.2,6,171.7,0,0,4,1,0
EMP-04823,42,Female,Software Engineer,11674,3,3,28.9,6,213.7,8,0,0,3,0
EMP-04824,37,Female,HR Specialist,9911,3,4,8.4,2,120.0,15,3,4,4,0
EMP-04825,45,Female,Data Scientist,11561,3,3,8.6,2,152.0,10,7,3,2,1
EMP-04826,36,Male,Analyst,9921,3,3,4.6,5,161.9,2,2,5,2,0
EMP-04827,20,Male,Analyst,5939,3,2,30.9,2,147.7,0,0,1,1,0
EMP-04828,44,Female,Sales Executive,7089,3,2,2.7,4,182.3,21,15,2,1,2
EMP-04829,42,Male,Data Scientist,8696,1,2,4.1,2,176.2,11,11,6,3,2
EMP-04830,31,Male,Data Scientist,7884,4,3,7.1,6,178.4,5,1,2,5,0
EMP-04831,32,Male,Manager,5373,4,3,11.0,8,196.2,1,1,5,3,0
EMP-04832,40,Male,Software Engineer,10910,3,2,14.7,7,136.6,12,0,5,4,0
EMP-04833,24,Male,Analyst,8589,3,3,20.5,5,176.8,0,0,4,4,0
EMP-04834,35,Male,HR Specialist,10676,2,3,17.2,8,214.0,2,1,2,1,1
EMP-04835,48,Male,Software Engineer,11520,4,3,11.9,8,178.0,19,16,3,2,2
EMP-04836,42,Male,Data Scientist,8969,4,3,12.5,6,153.0,13,4,0,4,0
EMP-04837,24,Female,Sales Executive,6241,2,1,8.7,8,208.8,0,0,5,2,1
EMP-04838,33,Male,Sales Executive,7786,2,1,5.7,2,196.5,6,0,5,3,1
EMP-04839,36,Female,Software Engineer,10219,2,3,4.4,8,160.6,11,8,5,3,1
EMP-04840,32,Male,Analyst,8129,4,1,2.1,5,160.9,0,0,1,3,0
EMP-04841,23,Female,Analyst,6952,4,4,13.2,8,161.8,2,0,1,2,0
EMP-04842,33,Female,Data Scientist,5843,4,4,15.8,5,139.7,4,3,6,4,0
EMP-04843,36,Female,Manager,8696,3,2,8.0,8,183.4,5,5,3,2,1
EMP-04844,21,Female,HR Specialist,5370,4,4,8.1,4,162.7,0,0,1,3,0
EMP-04845,36,Female,Analyst,7567,4,3,6.5,2,198.2,10,9,6,3,1
EMP-04846,34,Male,Data Scientist,7043,1,2,4.4,4,191.7,2,0,2,4,1
EMP-04847,25,Female,Software Engineer,8674,3,2,18.3,7,218.1,5,2,4,1,1
EMP-04848,35,Female,Software Engineer,7673,2,2,5.2,5,131.7,1,1,3,5,0
EMP-04849,32,Female,HR Specialist,8980,3,2,5.4,7,161.5,9,3,3,3,1
EMP-04850,37,Female,HR Specialist,10927,3,4,8.9,4,143.8,1,0,3,4,0
EMP-04851,31,Female,Manager,6577,4,3,21.4,5,160.9,1,1,5,3,0
EMP-04852,29,Male,Data Scientist,9281,4,3,9.6,7,131.7,1,1,5,1,0
EMP-04853,34,Male,Software Engineer,6142,3,1,3.7,4,169.3,11,9,5,2,2
EMP-04854,38,Male,Analyst,7354,4,4,19.4,4,139.5,14,6,1,2,0
EMP-04855,20,Male,Data Scientist,5039,2,2,2.1,7,120.0,0,0,1,2,0
EMP-04856,33,Male,Data Scientist,7922,2,3,27.3,5,145.7,13,13,3,3,2
EMP-04857,44,Female,Data Scientist,8098,3,1,6.4,7,174.5,21,5,6,4,1
EMP-04858,37,Male,HR Specialist,10171,2,3,2.0,5,153.9,6,6,5,3,1
EMP-04859,29,Female,Software Engineer,9356,3,4,8.2,3,201.0,5,4,5,1,1
EMP-04860,28,Male,Manager,7290,3,4,8.3,2,141.9,5,1,2,3,0
EMP-04861,32,Male,Sales Executive,10567,4,4,9.4,4,151.3,6,4,0,5,0
EMP-04862,39,Female,Software Engineer,9658,2,4,9.5,6,160.1,8,3,6,3,0
EMP-04863,40,Male,HR Specialist,9970,4,3,2.9,5,250.0,4,0,6,3,0
EMP-04864,35,Female,Data Scientist,5801,4,1,3.2,3,146.5,6,5,6,3,1
EMP-04865,30,Male,Manager,6038,3,3,8.9,2,165.5,4,3,6,3,1
EMP-04866,34,Male,Manager,7660,3,3,8.4,4,186.4,0,0,1,3,0
EMP-04867,31,Male,Software Engineer,4794,3,3,4.9,5,168.9,9,5,5,3,1
EMP-04868,22,Female,HR Specialist,8250,3,3,9.4,5,210.1,0,0,3,1,0
EMP-04869,24,Female,Data Scientist,4151,4,2,7.7,7,120.0,1,0,0,4,0
EMP-04870,32,Female,Manager,9777,2,2,19.9,5,127.3,2,0,0,3,0
EMP-04871,40,Female,Sales Executive,9168,4,3,21.8,2,169.8,13,1,3,4,0
EMP-04872,25,Female,Data Scientist,4135,2,1,1.4,3,120.0,3,3,4,3,1
EMP-04873,41,Male,Data Scientist,6967,4,3,12.2,8,177.9,17,8,1,4,1
EMP-04874,22,Female,Software Engineer,6388,3,3,9.4,3,181.6,0,0,4,4,0
EMP-04875,44,Male,Analyst,8478,1,4,7.5,5,201.5,15,6,6,3,2
EMP-04876,26,Male,HR Specialist,8045,3,1,8.3,3,155.2,3,1,0,4,1
EMP-04877,39,Male,Data Scientist,10812,3,2,12.0,4,158.9,1,0,0,2,0
EMP-04878,25,Male,Data Scientist,7750,2,4,3.0,2,179.9,1,0,5,4,0
EMP-04879,28,Male,Manager,4213,3,3,12.6,4,146.3,0,0,3,5,0
EMP-04880,22,Male,Sales Executive,7557,3,2,7.2,2,162.0,2,1,6,3,0
EMP-04881,25,Female,HR Specialist,6230,2,3,8.5,2,184.0,4,1,6,2,1
EMP-04882,33,Female,HR Specialist,7009,3,1,13.3,8,150.6,4,1,2,3,1
EMP-04883,20,Female,Software Engineer,4530,1,1,8.4,2,186.0,0,0,6,2,1
EMP-04884,31,Female,Data Scientist,9493,3,3,2.8,8,187.9,3,1,6,1,0
EMP-04885,52,Male,Software Engineer,8894,3,4,8.5,6,177.7,29,23,3,3,2
EMP-04886,40,Female,Data Scientist,9231,2,3,5.3,4,211.8,3,1,4,5,1
EMP-04887,37,Female,Analyst,10826,2,3,5.3,6,126.7,4,2,1,2,0
EMP-04888,30,Female,Software Engineer,8352,3,2,12.2,8,198.1,4,4,4,3,1
EMP-04889,43,Male,HR Specialist,8726,1,2,9.0,4,201.4,18,1,3,2,1
EMP-04890,33,Male,Data Scientist,7312,4,3,14.2,3,156.2,1,0,6,3,0
EMP-04891,46,Male,Manager,9391,4,2,23.8,4,195.9,1,0,3,4,0
EMP-04892,48,Male,Software Engineer,11038,4,3,20.1,6,156.1,8,5,2,3,0
EMP-04893,43,Male,Analyst,10725,3,1,3.5,3,180.4,7,2,6,4,1
EMP-04894,45,Male,Software Engineer,10645,2,3,20.2,2,173.5,21,20,2,4,2
EMP-04895,41,Male,HR Specialist,12177,3,4,1.7,6,197.5,0,0,4,3,0
EMP-04896,38,Male,HR Specialist,9830,3,3,2.7,3,196.7,2,2,5,3,0
EMP-04897,39,Male,Analyst,11416,2,3,6.5,2,192.5,17,4,0,3,1
EMP-04898,46,Female,HR Specialist,10276,4,3,10.9,4,155.7,8,4,3,3,0
EMP-04899,38,Female,Sales Executive,9016,2,2,33.1,2,178.3,13,5,3,3,2
EMP-04900,26,Female,Sales Executive,8912,3,3,14.7,8,133.6,3,2,4,3,0
EMP-04901,20,Female,Sales Executive,6321,4,3,20.7,8,185.9,0,0,0,5,0
EMP-04902,27,Male,HR Specialist,8650,4,4,26.0,8,176.4,4,0,3,4,0
EMP-04903,41,Female,Manager,8276,1,3,9.2,2,189.1,10,10,2,2,2
EMP-04904,20,Male,Data Scientist,4269,3,3,3.8,7,191.8,0,0,6,3,0
EMP-04905,30,Female,Software Engineer,5545,4,2,10.0,2,194.1,8,8,4,3,2
EMP-04906,35,Female,Sales Executive,9978,3,4,10.3,5,137.7,2,1,4,3,0
EMP-04907,31,Male,Data Scientist,8175,4,2,10.7,7,154.5,9,3,6,2,0
EMP-04908,34,Female,HR Specialist,10829,2,3,2.6,2,142.4,8,4,6,3,1
EMP-04909,37,Female,Analyst,7651,4,3,5.3,6,152.7,6,5,5,3,0
EMP-04910,42,Male,Analyst,11876,1,1,14.7,7,132.8,17,4,0,2,1
EMP-04911,40,Female,HR Specialist,10257,1,4,17.5,4,184.1,4,3,4,5,1
EMP-04912,29,Male,Data Scientist,8114,1,2,9.8,8,158.1,1,1,3,3,1
EMP-04913,38,Male,Analyst,8153,3,2,14.5,6,155.2,16,5,6,2,1
EMP-04914,23,Male,Manager,5756,4,3,18.1,6,163.0,2,0,3,2,0
EMP-04915,40,Female,HR Specialist,6219,4,4,6.2,8,141.9,13,2,0,3,0
EMP-04916,45,Female,HR Specialist,7632,2,4,14.5,2,221.2,17,1,4,1,1
EMP-04917,38,Female,Analyst,9370,3,4,1.0,3,179.8,9,6,1,3,1
EMP-04918,42,Female,HR Specialist,9313,1,3,16.7,6,154.5,11,9,5,5,2
EMP-04919,39,Male,Software Engineer,10773,3,1,15.1,8,175.9,7,3,6,3,1
EMP-04920,28,Female,Software Engineer,10451,2,4,10.6,8,151.9,4,4,1,3,1
EMP-04921,42,Male,Analyst,9044,1,2,7.0,6,172.2,3,2,6,2,1
EMP-04922,46,Female,Software Engineer,10659,4,3,3.4,5,193.1,0,0,0,1,0
EMP-04923,25,Male,Manager,4361,1,2,3.6,8,173.4,0,0,5,3,1
EMP-04924,22,Female,Sales Executive,7995,3,4,1.5,4,159.0,0,0,3,3,0
EMP-04925,40,Female,Analyst,9320,1,3,4.5,2,192.3,9,1,2,4,1
EMP-04926,34,Female,Software Engineer,8511,3,2,10.6,7,168.1,6,3,5,4,1
EMP-04927,32,Female,Sales Executive,10199,3,3,6.0,6,120.0,1,1,2,3,0
EMP-04928,45,Female,Analyst,11789,3,3,8.4,5,169.9,7,6,6,3,1
EMP-04929,37,Male,HR Specialist,9738,4,2,5.0,8,173.3,12,1,4,4,0
EMP-04930,40,Female,Analyst,11079,4,2,20.3,6,172.0,17,12,0,4,2
EMP-04931,36,Female,Software Engineer,6077,3,3,22.1,6,161.6,10,3,4,3,1
EMP-04932,43,Male,Software Engineer,12092,2,4,26.5,6,183.0,15,5,3,4,1
EMP-04933,53,Female,HR Specialist,8357,4,4,26.8,8,171.7,29,12,0,3,2
EMP-04934,44,Female,HR Specialist,10727,3,4,3.7,8,158.6,3,2,1,3,0
EMP-04935,24,Female,Analyst,6626,2,3,14.6,6,155.5,1,0,0,4,0
EMP-04936,36,Male,Sales Executive,6433,2,4,3.5,6,164.9,1,1,0,1,0
EMP-04937,59,Male,HR Specialist,13873,2,2,4.1,3,174.7,26,21,2,3,2
EMP-04938,33,Female,Software Engineer,11099,2,2,7.4,8,193.2,8,5,3,3,1
EMP-04939,33,Female,HR Specialist,7646,4,1,7.0,5,150.1,1,1,3,5,0
EMP-04940,31,Female,Software Engineer,7618,4,4,2.9,4,163.9,5,0,6,1,0
EMP-04941,48,Male,Sales Executive,10482,3,3,9.3,6,159.6,5,2,0,2,0
EMP-04942,37,Male,Data Scientist,10313,4,1,2.2,2,192.4,6,0,6,5,0
EMP-04943,38,Male,Software Engineer,10436,3,3,10.3,4,197.3,3,2,1,4,0
EMP-04944,35,Female,HR Specialist,9480,3,3,2.8,3,149.9,13,13,3,2,2
EMP-04945,46,Male,Data Scientist,8359,4,4,3.8,8,164.3,24,14,5,5,2
EMP-04946,28,Male,Sales Executive,6198,1,3,5.6,3,146.8,2,0,3,3,0
EMP-04947,36,Male,Data Scientist,10182,3,3,15.4,7,172.6,14,4,3,3,1
EMP-04948,39,Male,Analyst,9472,4,3,4.7,7,150.0,5,5,3,2,0
EMP-04949,40,Female,Manager,7730,2,3,9.1,2,130.7,11,0,2,2,0
EMP-04950,33,Male,Software Engineer,10213,4,4,6.7,4,171.0,8,8,4,4,1
EMP-04951,49,Male,HR Specialist,12440,2,1,5.9,7,195.7,26,9,4,4,2
EMP-04952,29,Female,Analyst,6567,4,1,2.2,6,164.0,2,2,3,5,0
EMP-04953,20,Female,HR Specialist,5326,3,4,7.9,8,120.0,0,0,0,3,0
EMP-04954,43,Female,Software Engineer,11067,2,4,7.9,6,158.6,7,2,6,1,0
EMP-04955,43,Female,Analyst,8575,4,3,9.3,4,136.2,11,10,4,2,1
EMP-04956,42,Male,Software Engineer,7174,4,2,1.6,8,162.1,12,6,0,4,1
EMP-04957,55,Male,Sales Executive,11292,1,2,24.0,8,192.0,16,13,1,5,2
EMP-04958,21,Male,Data Scientist,6168,4,2,1.8,2,141.4,0,0,6,2,0
EMP-04959,43,Female,HR Specialist,7282,3,3,7.7,5,127.3,17,1,6,2,0
EMP-04960,46,Male,HR Specialist,8829,4,3,15.3,3,125.3,21,1,3,2,0
EMP-04961,53,Female,Manager,8724,2,2,1.0,3,224.8,13,11,2,3,2
EMP-04962,26,Male,Software Engineer,7595,3,1,6.1,8,160.5,3,3,3,5,1
EMP-04963,27,Male,Data Scientist,6844,3,4,12.1,3,174.5,1,0,6,1,0
EMP-04964,35,Male,Data Scientist,10644,4,3,30.6,5,164.5,5,5,4,3,1
EMP-04965,46,Male,Analyst,11180,4,3,7.8,3,133.2,4,1,4,3,0
EMP-04966,39,Female,Analyst,9882,4,2,18.4,5,163.5,13,2,2,5,0
EMP-04967,26,Male,HR Specialist,4394,4,2,21.2,2,184.7,2,2,4,4,1
EMP-04968,37,Female,HR Specialist,7232,4,2,1.0,8,155.7,16,8,4,3,1
EMP-04969,43,Female,HR Specialist,7179,2,3,8.8,2,172.9,6,3,0,5,1
EMP-04970,37,Male,HR Specialist,7092,4,2,26.5,7,162.8,6,4,6,4,1
EMP-04971,34,Male,Manager,9141,2,3,23.8,6,178.8,1,1,4,2,1
EMP-04972,41,Female,Manager,9659,3,1,4.2,8,182.7,5,1,4,4,1
EMP-04973,43,Female,Data Scientist,8523,2,3,8.2,2,187.0,9,2,6,2,1
EMP-04974,33,Male,Software Engineer,6716,1,2,9.7,2,155.0,0,0,0,1,1
EMP-04975,23,Female,Data Scientist,5757,4,1,4.5,6,213.9,1,0,5,5,1
EMP-04976,42,Male,Manager,8718,2,4,8.8,3,183.0,13,9,3,3,2
EMP-04977,41,Female,Manager,6521,4,4,4.3,6,178.4,7,6,2,3,0
EMP-04978,39,Female,Analyst,10111,2,2,6.4,8,140.0,7,7,5,4,1
EMP-04979,25,Male,HR Specialist,5803,3,1,17.9,3,162.8,2,2,2,3,1
EMP-04980,34,Female,HR Specialist,8823,3,2,19.9,7,139.1,1,1,4,1,0
EMP-04981,25,Male,Analyst,6090,4,1,5.8,5,181.6,3,0,6,3,0
EMP-04982,39,Female,Software Engineer,10798,3,2,21.4,8,120.0,10,6,0,4,1
EMP-04983,48,Male,HR Specialist,11311,4,2,10.5,5,173.4,2,1,5,3,0
EMP-04984,33,Male,Data Scientist,8242,4,2,4.1,8,135.3,13,9,6,2,1
EMP-04985,29,Male,Sales Executive,8123,3,4,22.8,5,191.8,6,0,4,1,0
EMP-04986,32,Female,Software Engineer,7499,3,4,12.2,5,146.8,1,0,3,3,0
EMP-04987,27,Female,HR Specialist,6836,4,3,9.0,6,187.4,0,0,4,2,0
EMP-04988,29,Male,Manager,5949,3,3,28.2,6,164.0,6,3,2,2,1
EMP-04989,37,Female,Data Scientist,8313,2,3,3.0,5,191.9,5,4,0,5,1
EMP-04990,46,Male,HR Specialist,8503,3,3,1.2,7,146.1,0,0,2,3,0
EMP-04991,38,Male,Software Engineer,6607,3,2,20.0,2,138.5,7,7,0,2,1
EMP-04992,44,Male,Sales Executive,12082,4,3,15.2,2,182.0,5,3,6,3,0
EMP-04993,45,Male,Analyst,7328,4,2,11.8,2,181.8,3,2,3,1,0
EMP-04994,47,Male,Sales Executive,9407,3,3,25.1,6,189.7,10,7,1,5,1
EMP-04995,32,Female,Manager,7452,4,3,15.9,6,189.8,8,0,1,5,0
EMP-04996,38,Female,HR Specialist,9147,3,2,5.7,8,196.7,17,6,6,2,1
EMP-04997,42,Male,Data Scientist,9984,2,2,3.8,3,167.0,3,2,5,4,1
EMP-04998,46,Male,Manager,8302,4,3,6.2,2,171.1,22,3,0,3,0
EMP-04999,30,Male,Sales Executive,8972,4,3,20.5,5,167.7,1,0,4,3,0
EMP-05000,28,Female,Sales Executive,6186,3,4,12.1,6,189.4,3,3,3,4,0
EMP-05001,39,Male,HR Specialist,7033,2,3,5.2,2,189.8,4,0,4,2,0
EMP-05002,35,Female,Analyst,6559,4,2,6.3,6,133.4,8,1,5,5,0
EMP-05003,28,Male,HR Specialist,5469,2,2,9.7,6,173.0,1,1,3,1,1
EMP-05004,39,Female,Sales Executive,6241,3,2,12.5,4,169.6,17,8,2,3,2
EMP-05005,20,Female,Sales Executive,7985,3,3,18.8,5,192.5,0,0,0,4,0
EMP-05006,22,Female,Data Scientist,5031,2,4,1.7,3,142.5,2,2,2,3,0
EMP-05007,40,Male,Software Engineer,9606,3,3,10.4,8,160.3,2,2,1,3,0
EMP-05008,32,Male,HR Specialist,10170,2,3,11.3,4,150.6,2,1,3,3,0
EMP-05009,24,Male,Software Engineer,8367,1,2,7.5,6,178.3,1,0,6,3,1
EMP-05010,34,Female,Sales Executive,6357,4,4,7.5,6,136.7,7,6,3,5,0
EMP-05011,38,Female,Software Engineer,6055,4,2,27.8,5,171.4,16,5,3,4,1
EMP-05012,44,Female,HR Specialist,11438,4,2,8.4,4,175.8,13,13,6,2,2
EMP-05013,40,Male,Manager,8119,4,1,3.1,3,165.7,3,3,3,1,1
EMP-05014,35,Male,Manager,7114,4,3,4.0,4,183.8,4,1,2,4,0
EMP-05015,35,Female,Manager,9689,4,3,4.5,5,150.5,13,8,6,3,1
EMP-05016,31,Male,HR Specialist,6161,4,3,11.0,6,135.5,7,6,6,2,1
EMP-05017,46,Male,Data Scientist,8475,3,3,4.4,2,204.5,7,0,2,1,0
EMP-05018,39,Female,Data Scientist,7107,3,2,10.6,7,141.0,3,0,1,4,0
EMP-05019,34,Female,Sales Executive,6065,2,1,16.2,3,187.5,10,0,0,2,1
EMP-05020,31,Female,Software Engineer,7907,2,4,6.7,3,186.5,0,0,2,1,0
EMP-05021,24,Female,Data Scientist,8361,4,3,3.0,5,183.0,0,0,0,4,0
EMP-05022,39,Male,Sales Executive,6958,4,3,5.2,6,165.6,13,4,3,2,0
EMP-05023,23,Female,HR Specialist,7262,3,2,25.8,2,149.0,0,0,3,3,0
EMP-05024,45,Female,Sales Executive,10031,2,3,5.9,8,178.8,23,1,3,4,0
EMP-05025,41,Male,Data Scientist,11423,2,2,29.9,4,168.0,14,7,2,2,2
EMP-05026,28,Female,Data Scientist,7023,3,2,8.6,3,163.9,5,0,4,3,0
EMP-05027,35,Female,Manager,8189,2,2,10.0,6,182.1,5,5,1,3,2
EMP-05028,30,Female,Manager,6584,3,2,12.0,7,200.3,0,0,6,3,1
EMP-05029,40,Male,Sales Executive,10077,3,2,23.5,3,196.2,19,9,3,2,2
EMP-05030,29,Male,Sales Executive,6707,3,3,13.0,4,185.8,6,4,6,2,1
EMP-05031,38,Male,Analyst,9469,2,3,16.1,8,179.2,12,9,5,3,2
EMP-05032,25,Male,Manager,6684,3,2,12.0,4,190.0,3,0,6,3,0
EMP-05033,25,Male,Manager,6985,1,2,7.9,6,145.1,1,0,2,2,1
EMP-05034,45,Female,Data Scientist,11559,1,1,22.3,4,175.6,22,11,1,1,2
EMP-05035,34,Male,HR Specialist,8172,3,4,16.2,6,190.9,5,2,3,4,0
EMP-05036,34,Male,Analyst,5971,4,3,2.7,8,184.3,8,1,0,3,0
EMP-05037,23,Female,Manager,5661,4,2,7.5,4,221.7,0,0,5,3,0
EMP-05038,21,Female,Manager,3835,2,3,6.1,6,155.8,0,0,2,1,0
EMP-05039,32,Male,Manager,8957,3,2,4.0,7,176.2,9,6,0,4,1
EMP-05040,20,Male,HR Specialist,8723,3,3,18.3,2,168.8,0,0,1,2,0
EMP-05041,29,Male,Sales Executive,8854,2,2,5.3,8,174.1,6,2,3,2,1
EMP-05042,34,Female,Software Engineer,9123,4,2,13.2,3,181.7,11,3,0,3,0
EMP-05043,31,Female,Software Engineer,9515,3,3,1.2,6,195.9,9,4,0,3,1
EMP-05044,27,Female,Software Engineer,5566,1,1,2.5,4,212.8,1,1,0,4,2
EMP-05045,27,Female,HR Specialist,9608,3,2,4.7,2,202.3,0,0,0,2,0
EMP-05046,36,Female,Software Engineer,7848,2,3,4.5,3,137.8,0,0,2,4,0
EMP-05047,33,Female,Analyst,6053,4,3,3.1,3,154.8,9,5,1,2,0
EMP-05048,31,Male,Software Engineer,8253,2,3,6.1,6,161.4,3,1,0,2,0
EMP-05049,39,Male,Sales Executive,8354,3,2,1.0,7,230.3,4,1,5,1,1
EMP-05050,30,Male,Software Engineer,9781,2,3,3.6,3,143.6,2,2,3,3,0
EMP-05051,23,Female,Analyst,6657,4,4,2.4,6,160.2,1,1,3,2,0
EMP-05052,27,Male,HR Specialist,6555,1,2,16.0,3,189.9,4,1,6,3,1
EMP-05053,32,Male,Sales Executive,8702,2,1,2.9,5,181.5,1,1,1,3,1
EMP-05054,37,Female,Analyst,9697,2,4,4.6,5,140.4,7,7,4,3,1
EMP-05055,36,Female,Analyst,6895,3,4,1.0,8,174.5,10,8,2,5,1
EMP-05056,37,Female,Data Scientist,8536,3,3,20.0,5,153.9,11,11,6,3,2
EMP-05057,45,Male,Manager,7873,4,4,17.8,5,161.9,0,0,0,1,0
EMP-05058,40,Male,Data Scientist,9056,2,3,3.7,3,189.7,15,12,0,2,2
EMP-05059,42,Female,HR Specialist,8822,4,2,8.9,7,179.7,10,2,3,4,0
EMP-05060,36,Male,Data Scientist,6009,2,3,8.7,2,200.9,14,6,0,4,2
EMP-05061,34,Female,Software Engineer,7694,4,4,5.6,2,188.0,12,0,2,2,0
EMP-05062,31,Male,Data Scientist,7776,3,4,2.3,5,154.7,11,0,4,2,0
EMP-05063,33,Female,Manager,5200,3,4,2.1,5,152.1,1,1,3,3,0
EMP-05064,26,Female,Software Engineer,5740,3,2,5.0,8,120.0,2,0,5,3,0
EMP-05065,28,Male,Analyst,9521,3,3,7.5,8,152.0,2,0,2,2,0
EMP-05066,43,Female,HR Specialist,8863,3,1,5.5,8,169.4,15,5,4,1,1
EMP-05067,32,Female,Manager,4886,3,3,13.1,6,186.2,4,1,5,1,0
EMP-05068,38,Male,Manager,10576,3,3,10.4,6,225.3,16,16,3,1,2
EMP-05069,39,Male,Analyst,6708,4,3,1.0,8,150.0,16,9,0,3,1
EMP-05070,33,Female,Manager,9917,4,3,3.1,2,220.0,13,5,6,2,1
EMP-05071,25,Female,Analyst,5342,3,3,6.1,4,157.2,3,0,1,3,0
